COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3604556308","WI0000957","0","3601025903","001","EXO","3601025236","A","3601357756","3609969483","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185346","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633211000","10/31/2025","","","","4074123723","C3","3867166045","40","","",0.04,"<","11/13/2025","","","5","3687284731","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-001-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",-6317082791917399485,False,False
"3604556308","WI0000957","0","3601025903","001","EXO","3601025236","A","3601357756","3609969483","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185346","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633211004","11/30/2025","","","","4074123725","C3","3863898568","40","","",0.04,"<","12/12/2025","","","5","3685953627","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-001-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",-1751113772573903581,False,False
"3604556308","WI0000957","0","3601025903","001","EXO","3601025236","A","3601357756","3609969483","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185346","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633211007","12/31/2025","","","","4074123727","C3","3865575976","40","","",0.04,"<","01/14/2026","","","5","3687239966","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-001-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",-7014253562125058531,False,False
"3604556308","WI0000957","0","3601025897","002","EXO","3601025246","A","3601357764","3609969480","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185341","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633210974","10/31/2025","","","","4074123393","C3","3867166057","40","","",0.04,"<","11/13/2025","","","5","3687284732","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-002-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",2013196439546339705,False,False
"3604556308","WI0000957","0","3601025897","002","EXO","3601025246","A","3601357764","3609969480","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185341","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633210980","11/30/2025","","","","4074123396","C3","3863898559","40","","",0.04,"<","12/12/2025","","","5","3685953626","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-002-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",2358061825774666458,False,False
"3604556308","WI0000957","0","3601025897","002","EXO","3601025246","A","3601357764","3609969480","10/01/2024","09/30/2029","1","1","34044","Oxidants, total residual","1","","3616185341","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","01/01","","ENF","3633210984","12/31/2025","","","","4074123401","C3","3865575980","40","","",0.04,"<","01/14/2026","","","5","3687239965","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.04,True,0.038,0.0020000000000000018,105.26315789473684,5.263157894736847,"","","-002-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",-8286268291987425788,False,False
"3602732650","WI0002038","0","3600547104","001","EXO","3600600893","A","3600836053","3605920044","01/01/2021","12/31/2025","1","1","34044","Oxidants, total residual","1","","3610150244","C3","38","28","ug/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","03/07","","ENF","3619565658","10/31/2025","","","","3897288047","C3","3867166386","80","","",0.08,"=","11/20/2025","","","111","3687284734","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.08,True,0.038,0.042,210.52631578947367,110.5263157894737,"","","-001-Oxidants, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",-1147733790769145014,False,False
"3601491332","WI0032069","0","3600293342","001","EXO","3600354297","A","3600519972","3603855341","07/01/2018","06/30/2023","1","1","50050","Flow, in conduit or thru treatment plant","1","","3606549265","Q2",".117","03","MGD","03","MGD",0.117,"DD","MAX","<=","N","RF","01/01","","ENF","3629425609","11/30/2025","","","","4019509336","Q2","3863907547",".119","","",0.119,"=","12/11/2025","","","2","3685953696","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.119,True,0.117,0.001999999999999988,101.7094017094017,1.7094017094016989,"","","-001-Flow, in conduit or thru treatment plant","EPA_ECHO","2026-03-25T15:11:11.882764",1949792641247774445,False,False
"3601491295","WI0061336","0","3600293328","001","EXO","3600354284","A","3600519959","3603853195","07/01/2018","06/30/2023","1","1","50050","Flow, in conduit or thru treatment plant","1","","3606545791","Q2",".119","03","MGD","03","MGD",0.119,"DD","MAX","<=","N","CN","99/99","","ENF","3629433311","11/30/2025","","","","4019616255","Q2","3865587597",".176","","",0.176,"=","01/08/2026","24","","48","3687240067","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.176,True,0.119,0.056999999999999995,147.89915966386556,47.89915966386554,"","","-001-Flow, in conduit or thru treatment plant","EPA_ECHO","2026-03-25T15:11:11.882764",9114766589405998615,False,False
"3601900925","WI0004413","0","3600399563","008","EXO","3600447460","A","3600643998","3604597311","07/01/2019","06/30/2024","1","1","50060","Chlorine, total residual","1","","3607794902","C3",".038","19","mg/L","19","mg/L",0.038,"DD","MAX","<=","N","GR","02/07","","ENF","3629800006","10/31/2025","","","","4024655907","C3","3867166989","30","","",30.0,"=","11/20/2025","5","","78847","3687284739","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",30.0,True,0.038,29.962,78947.36842105264,78847.36842105264,"","","-008-Chlorine, total residual","EPA_ECHO","2026-03-25T15:11:11.882764",5801377829016154332,False,False
